,Race Index,Pla.,Date,RC/Track/ Course,Dist.,G,Race Class,Dr.,Rtg.,Trainer,Jockey,LBW,Win Odds,Act. Wt.,Running Position,Finish Time,Declar. Horse Wt.,Gear,horse,season,N_RaceIndex
7716,290,09,29/12/23,"HV / Turf / ""C+3""",1200,G,5,12,30,T P Yung,C L Chau,4-1/2,20,120,5 5 9,1.11.19,1163,TT,2019_D281,23/24,23/24_290
7717,243,04,13/12/23,"HV / Turf / ""B""",1650,G,5,1,32,T P Yung,K Teetan,3,8.8,128,4 4 3 4,1.41.63,1176,TT,2019_D281,23/24,23/24_243
7718,121,04,29/10/23,"HV / Turf / ""C""",1650,G,5,9,34,T P Yung,L Ferraris,2-1/4,46,130,4 4 4 4,1.42.02,1162,TT,2019_D281,23/24,23/24_121
7719,066,10,04/10/23,"HV / Turf / ""C+3""",1650,GF,5,8,36,T P Yung,Y L Chung,11-1/4,32,124,7 6 7 10,1.41.18,1146,TT,2019_D281,23/24,23/24_066
7720,047,05,27/09/23,"HV / Turf / ""C""",1650,G,5,4,37,T P Yung,C L Chau,1-3/4,15,131,2 1 1 5,1.41.03,1151,TT,2019_D281,23/24,23/24_047
7721,022,10,17/09/23,"ST / Turf / ""B""",1400,G,5,1,39,T P Yung,C L Chau,5,16,132,5 6 5 10,1.22.76,1146,TT,2019_D281,23/24,23/24_022
7722,821,05,12/07/23,"HV / Turf / ""B""",1000,GF,4,3,43,T P Yung,C L Chau,5,75,119,8 8 5,0.57.59,1162,TT,2019_D281,22/23,22/23_821
7723,774,11,28/06/23,"HV / Turf / ""C""",1200,G,4,6,45,T P Yung,C L Chau,11-3/4,38,120,8 6 11,1.11.65,1169,TT,2019_D281,22/23,22/23_774
7724,705,10,31/05/23,"HV / Turf / ""C+3""",1650,GF,4,2,47,T P Yung,L Ferraris,8-1/4,16,124,4 3 4 10,1.40.84,1155,TT,2019_D281,22/23,22/23_705
7725,630,04,03/05/23,"HV / Turf / ""A""",1650,G,4,11,49,T P Yung,C L Chau,2-1/4,127,122,1 1 1 4,1.40.85,1171,H-/V-/TT1,2019_D281,22/23,22/23_630
7726,582,13,15/04/23,"ST / Turf / ""C""",1400,G,4,12,52,T P Yung,L Ferraris,11,95,127,10 11 13 13,1.23.89,1163,H/V1,2019_D281,22/23,22/23_582
7727,525,10,26/03/23,"ST / Turf / ""C+3""",1400,G,4,14,54,T P Yung,H Bentley,7,66,129,14 14 12 10,1.23.84,1164,H,2019_D281,22/23,22/23_525
7728,468,11,05/03/23,ST / AWT,1200,GD,4,12,56,T P Yung,C Wong,14-3/4,114,127,12 11 11,1.11.06,1167,H,2019_D281,22/23,22/23_468
7729,391,12,05/02/23,"ST / Turf / ""B+2""",1400,G,4,10,58,T P Yung,C L Chau,14,13,131,7 7 9 12,1.24.57,1174,H,2019_D281,22/23,22/23_391
7730,334,WV,15/01/23,"ST / Turf / ""A""",1400,G,4,--,58,T P Yung,C L Chau,--,--,131,--,--,--,--,2019_D281,22/23,22/23_334
7731,267,08,21/12/22,"HV / Turf / ""C""",1650,GF,4,1,58,T P Yung,H Bowman,3-3/4,4.7,133,4 4 5 8,1.40.58,1169,H,2019_D281,22/23,22/23_267
7732,201,03,27/11/22,"ST / Turf / ""C""",1400,G,4,3,57,T P Yung,H Bowman,1-1/2,8.7,132,4 4 3 3,1.22.15,1153,H,2019_D281,22/23,22/23_201
7733,142,06,06/11/22,"ST / Turf / ""C+3""",1000,G,4,3,58,T P Yung,Y L Chung,2-1/2,16,122,13 12 6,0.57.24,1154,H,2019_D281,22/23,22/23_142
7734,102,09,16/10/22,"ST / Turf / ""A+3""",1200,GF,3,10,60,T P Yung,V Borges,4-1/2,57,119,10 10 9,1.09.39,1145,H,2019_D281,22/23,22/23_102
7735,813,06,10/07/22,"ST / Turf / ""C+3""",1400,G,4,4,60,T P Yung,C L Chau,4,7.6,133,4 5 5 6,1.23.20,1158,H,2019_D281,21/22,21/22_813
7736,705,03,29/05/22,"ST / Turf / ""B""",1400,G,4,7,59,T P Yung,C L Chau,1-1/4,7.1,129,3 3 4 3,1.22.85,1163,H,2019_D281,21/22,21/22_705
7737,651,08,07/05/22,"ST / Turf / ""C""",1600,G,3,4,60,T P Yung,M F Poon,5-1/2,12,111,1 3 3 8,1.35.16,1158,H,2019_D281,21/22,21/22_651
7738,613,08,24/04/22,"ST / Turf / ""A""",1400,GF,3,9,60,T P Yung,M Chadwick,3,15,114,4 3 5 8,1.22.30,1158,H,2019_D281,21/22,21/22_613
7739,536,03,27/03/22,"ST / Turf / ""A+3""",1400,G,4,3,60,T P Yung,H Bentley,2,4.1,133,8 7 7 3,1.22.60,1153,H,2019_D281,21/22,21/22_536
7740,438,01,20/02/22,"ST / Turf / ""A""",1400,GY,4,2,54,T P Yung,H Bentley,2,4.6,127,6 6 5 1,1.24.47,1149,H,2019_D281,21/22,21/22_438
7741,359,05,23/01/22,"ST / Turf / ""A""",1400,G,4,7,54,T P Yung,Z Purton,4-1/2,3.1,127,11 9 10 5,1.23.67,1152,H,2019_D281,21/22,21/22_359
7742,285,02,27/12/21,"ST / Turf / ""A+3""",1400,G,4,7,53,T P Yung,C L Chau,1-1/2,4.3,123,7 6 3 2,1.23.09,1150,H,2019_D281,21/22,21/22_285
7743,229,01,05/12/21,"ST / Turf / ""C+3""",1400,G,4,10,47,T P Yung,Z Purton,1/2,4.7,120,11 10 10 1,1.22.18,1152,H,2019_D281,21/22,21/22_229
7744,173,05,13/11/21,"ST / Turf / ""A+3""",1400,G,4,11,46,T P Yung,Z Purton,1/2,4.6,120,11 11 12 5,1.22.62,1138,H,2019_D281,21/22,21/22_173
7745,097,04,17/10/21,"ST / Turf / ""B+2""",1200,G,4,8,46,T P Yung,V Borges,2,9.9,119,10 9 4,1.09.76,1129,H,2019_D281,21/22,21/22_097
7746,562,07,07/04/24,"ST / Turf / ""B+2""",1400,G,4,10,52,M Newnham,L Ferraris,3,19,128,11 12 13 7,1.22.61,1197,--,2022_H444,23/24,23/24_562
7747,157,07,11/11/23,"ST / Turf / ""A+3""",1200,G,4R,12,52,M Newnham,Z Purton,6-1/4,6.2,129,11 10 7,1.10.38,1193,--,2022_H444,23/24,23/24_157
7748,278,04,23/12/23,"ST / Turf / ""C""",1400,G,3,12,80,P F Yiu,K Teetan,2-1/4,9.8,135,7 7 6 4,1.22.97,1283,--,2021_G346,23/24,23/24_278
7749,682,09,21/05/23,"ST / Turf / ""C+3""",1400,G,3,5,80,P F Yiu,B Avdulla,5,3.3,135,6 7 6 9,1.22.19,1289,--,2021_G346,22/23,22/23_682
7750,645,06,07/05/23,"ST / Turf / ""B""",1400,S,3,1,80,P F Yiu,H Bowman,4-1/4,2.2,133,8 6 5 6,1.24.10,1312,--,2021_G346,22/23,22/23_645
7751,511,01,19/03/23,"ST / Turf / ""A""",1400,G,3,8,73,P F Yiu,H Bowman,1-1/4,2.5,128,8 7 5 1,1.22.16,1302,--,2021_G346,22/23,22/23_511
7752,397,02,05/02/23,"ST / Turf / ""B+2""",1200,G,3,8,71,P F Yiu,H Bowman,3/4,1.6,128,6 5 2,1.09.22,1313,--,2021_G346,22/23,22/23_397
7753,320,02,08/01/23,"ST / Turf / ""C+3""",1200,G,3,3,69,P F Yiu,K C Leung,1-1/2,2.7,128,4 4 2,1.09.68,1323,--,2021_G346,22/23,22/23_320
7754,234,01,11/12/22,"ST / Turf / ""A""",1200,G,4,9,59,P F Yiu,C Lemaire,2-1/2,2.3,132,5 1 1,1.09.52,1315,--,2021_G346,22/23,22/23_234
7755,179,01,20/11/22,"ST / Turf / ""B+2""",1200,GF,4,9,52,P F Yiu,M Barzalona,1/2,12,127,5 4 1,1.08.67,1305,--,2021_G346,22/23,22/23_179
7756,496,06,13/03/24,"HV / Turf / ""C""",1650,G,5,8,23,C W Chang,K De Melo,4-1/4,8,118,7 8 8 6,1.41.90,1115,B,2021_G117,23/24,23/24_496
7757,456,04,28/02/24,"HV / Turf / ""A""",1800,G,5,10,23,C W Chang,K De Melo,3-1/4,18,119,12 12 12 11 4,1.51.78,1119,B,2021_G117,23/24,23/24_456
7758,400,02,07/02/24,"HV / Turf / ""B""",1650,G,5,11,21,C W Chang,K De Melo,1-1/4,29,119,12 12 11 2,1.41.94,1118,B,2021_G117,23/24,23/24_400
7759,289,09,29/12/23,"HV / Turf / ""C+3""",2200,G,5,3,23,C W Chang,A Atzeni,5,33,118,7 5 6 7 8 9,2.18.67,1132,H-/B/TT-,2021_G117,23/24,23/24_289
7760,208,11,29/11/23,"HV / Turf / ""C+3""",1800,G,5,12,25,A S Cruz,C L Chau,10-1/2,18,120,4 4 4 5 11,1.51.76,1130,B/H/TT,2021_G117,23/24,23/24_208
7761,130,07,01/11/23,"HV / Turf / ""C+3""",1800,G,5,1,25,A S Cruz,Y L Chung,2-3/4,6.8,113,4 4 5 7 7,1.51.34,1130,B/H/TT,2021_G117,23/24,23/24_130
7762,095,02,18/10/23,"HV / Turf / ""B""",1650,GY,5,4,24,A S Cruz,C L Chau,1-1/4,13,119,5 5 5 2,1.41.72,1129,B/H/TT,2021_G117,23/24,23/24_095
7763,056,09,01/10/23,"ST / Turf / ""C+3""",1800,G,5,10,26,A S Cruz,C L Chau,6-3/4,34,120,6 7 7 8 9,1.49.56,1126,B/H/TT,2021_G117,23/24,23/24_056
7764,772,07,28/06/23,"HV / Turf / ""C""",1800,G,5,5,29,A S Cruz,C L Chau,3-1/4,9.4,122,4 3 2 2 7,1.50.45,1109,B/H/TT,2021_G117,22/23,22/23_772
7765,683,11,24/05/23,"HV / Turf / ""C""",2200,G,5,11,29,A S Cruz,M F Poon,30-3/4,14,122,8 8 6 9 12 11,2.21.05,1106,B/H/TT,2021_G117,22/23,22/23_683
7766,626,03,03/05/23,"HV / Turf / ""A""",1800,G,5,5,28,A S Cruz,C L Chau,3/4,71,121,3 4 6 8 3,1.50.15,1108,B/H/TT,2021_G117,22/23,22/23_626
7767,570,12,12/04/23,"HV / Turf / ""B""",1650,G,5,9,32,A S Cruz,C L Chau,10-1/4,76,125,12 12 12 12,1.42.32,1118,B/H/TT,2021_G117,22/23,22/23_570
7768,483,10,11/03/23,"ST / Turf / ""C""",1400,G,5,3,35,A S Cruz,Y L Chung,6,40,120,8 9 11 10,1.23.67,1101,B/H/TT,2021_G117,22/23,22/23_483
7769,426,08,19/02/23,"ST / Turf / ""A""",1400,G,5,13,37,A S Cruz,C L Chau,5-1/2,83,132,11 11 11 8,1.23.77,1122,B/H/TT,2021_G117,22/23,22/23_426
7770,353,12,21/01/23,"ST / Turf / ""B""",1600,G,4,9,40,A S Cruz,H T Mo,22,176,114,2 3 12 12,1.38.86,1100,B/H/TT,2021_G117,22/23,22/23_353
7771,145,14,06/11/22,"ST / Turf / ""C+3""",1600,G,4,7,43,A S Cruz,Y L Chung,12-1/4,71,108,1 3 7 14,1.36.39,1118,B/H/TT,2021_G117,22/23,22/23_145
7772,099,10,16/10/22,"ST / Turf / ""A+3""",1400,GF,4,4,45,A S Cruz,Y L Chung,5,79,110,6 7 9 10,1.22.50,1112,B/H/TT,2021_G117,22/23,22/23_099
7773,040,11,25/09/22,"ST / Turf / ""C""",1200,GF,4,10,47,A S Cruz,A Hamelin,7,88,122,10 10 11,1.10.58,1116,B/H/TT,2021_G117,22/23,22/23_040
7774,003,09,11/09/22,"ST / Turf / ""A""",1200,G,4,4,49,A S Cruz,A Hamelin,7-1/4,104,124,10 10 9,1.10.54,1109,B/H/TT,2021_G117,22/23,22/23_003
7775,828,11,16/07/22,"ST / Turf / ""A""",1400,G,4,7,52,A S Cruz,M F Poon,6-3/4,48,125,7 7 10 11,1.23.17,1087,B/H/TT,2021_G117,21/22,21/22_828
7776,752,09,19/06/22,"ST / Turf / ""A""",1200,G,4,12,52,A S Cruz,M F Poon,7,105,125,11 12 9,1.10.99,1100,B1/H1/TT1,2021_G117,21/22,21/22_752
7777,432,04,18/02/24,ST / AWT,1200,GD,4,3,42,K L Man,M Chadwick,3,16,117,7 7 4,1.09.32,1139,B,2021_G083,23/24,23/24_432
7778,345,12,17/01/24,"HV / Turf / ""C""",1200,G,4,7,42,K L Man,K C Leung,9,13,119,1 1 12,1.12.28,1133,B,2021_G083,23/24,23/24_345
7779,279,01,26/12/23,ST / AWT,1200,GD,5,11,34,K L Man,J McDonald,3-1/2,4.9,132,8 7 1,1.09.98,1139,B,2021_G083,23/24,23/24_279
7780,214,03,03/12/23,ST / AWT,1200,GD,5,1,35,K L Man,Z Purton,1-3/4,4.3,130,3 3 3,1.09.94,1115,B,2021_G083,23/24,23/24_214
7781,092,09,18/10/23,"HV / Turf / ""B""",1200,GY,5,8,35,K L Man,Z Purton,7-3/4,4.5,130,1 2 9,1.11.25,1106,B,2021_G083,23/24,23/24_092
7782,067,02,04/10/23,"HV / Turf / ""C+3""",1200,GF,5,1,34,K L Man,Z Purton,1/2,3.5,129,2 2 2,1.09.50,1114,B,2021_G083,23/24,23/24_067
7783,020,09,17/09/23,"ST / Turf / ""B""",1400,G,5,5,36,K L Man,A Badel,6,4.2,131,6 3 3 9,1.23.34,1110,B,2021_G083,23/24,23/24_020
7784,827,06,16/07/23,"ST / Turf / ""A""",1200,G,5,8,37,K L Man,M F Poon,6-1/4,4.1,130,2 2 6,1.11.35,1113,B,2021_G083,22/23,22/23_827
7785,780,02,01/07/23,"ST / Turf / ""B""",1400,G,5,3,36,K L Man,M F Poon,1-1/4,11,130,1 1 1 2,1.22.85,1106,B,2021_G083,22/23,22/23_780
7786,627,08,03/05/23,"HV / Turf / ""A""",1200,G,5,8,38,K L Man,M Chadwick,3,9,133,11 12 8,1.11.16,1095,B,2021_G083,22/23,22/23_627
7787,460,08,01/03/23,"HV / Turf / ""A""",1200,G,4,1,40,K L Man,S De Sousa,5-1/2,5.3,117,2 1 8,1.10.86,1098,B,2021_G083,22/23,22/23_460
7788,379,WX-A,01/02/23,"HV / Turf / ""A""",1200,G,5,--,40,K L Man,H Bowman,--,--,135,--,--,--,--,2021_G083,22/23,22/23_379
7789,321,07,11/01/23,"HV / Turf / ""B""",1200,G,4,6,40,K L Man,M F Poon,3-3/4,10,116,6 6 7,1.10.16,1100,B,2021_G083,22/23,22/23_321
7790,264,02,21/12/22,"HV / Turf / ""C""",1200,GF,4,2,40,K L Man,M F Poon,2-3/4,20,115,3 3 2,1.10.07,1092,B,2021_G083,22/23,22/23_264
7791,217,09,04/12/22,ST / AWT,1200,GD,4,2,42,K L Man,M Chadwick,7,16,117,7 7 9,1.09.81,1093,B,2021_G083,22/23,22/23_217
7792,126,04,26/10/22,ST / AWT,1200,GD,4,9,42,K L Man,M Chadwick,4-1/2,10,117,6 6 4,1.09.62,1087,B,2021_G083,22/23,22/23_126
7793,019,02,18/09/22,ST / AWT,1200,GD,4,8,40,K L Man,M Chadwick,N,8.5,118,6 7 2,1.10.16,1091,B,2021_G083,22/23,22/23_019
7794,809,08,10/07/22,"ST / Turf / ""C+3""",1200,G,4,11,44,K L Man,M L Yeung,5-1/4,101,120,11 10 8,1.10.87,1076,B1,2021_G083,21/22,21/22_809
7795,745,10,12/06/22,"ST / Turf / ""C+3""",1400,G,4,1,47,K L Man,A Hamelin,10,183,122,8 9 8 10,1.23.66,1081,--,2021_G083,21/22,21/22_745
7796,668,10,15/05/22,"ST / Turf / ""C+3""",1200,GY,4,11,49,K L Man,A Hamelin,5-1/2,159,119,10 10 10,1.11.17,1086,--,2021_G083,21/22,21/22_668
7797,604,14,24/04/22,"ST / Turf / ""A""",1200,G,4,5,52,K L Man,M Chadwick,15-1/4,68,125,1 4 14,1.11.77,1077,--,2021_G083,21/22,21/22_604
7798,511,11,20/03/22,"ST / Turf / ""A""",1000,G,4,14,52,K L Man,A Badel,9-3/4,25,125,12 14 11,0.58.49,1103,--,2021_G083,21/22,21/22_511
7799,483,12,06/03/24,"HV / Turf / ""B""",1200,G,4,3,50,D J Hall,B Thompson,15-1/2,60,125,10 10 12,1.13.25,1079,--,2023_J059,23/24,23/24_483
7800,403,10,07/02/24,"HV / Turf / ""B""",1200,G,4,11,52,D J Hall,M F Poon,5-1/2,68,128,12 12 10,1.11.78,1075,--,2023_J059,23/24,23/24_403
7801,298,07,01/01/24,"ST / Turf / ""A""",1200,G,4,3,52,D J Hall,K De Melo,7-1/2,34,130,3 3 7,1.10.94,1097,--,2023_J059,23/24,23/24_298
7802,516,11,20/03/24,"HV / Turf / ""C+3""",1200,G,4,7,52,J Richards,A Hamelin,8-1/4,65,128,9 8 11,1.11.73,1136,P1/TT,2023_J121,23/24,23/24_516
7803,423,12,15/02/24,"HV / Turf / ""C""",1000,G,4,1,52,J Richards,Z Purton,8-1/2,5.5,128,7 5 12,0.58.61,1130,TT1,2023_J121,23/24,23/24_423
7804,567,07,07/04/24,"ST / Turf / ""B+2""",1600,G,4,6,56,D J Whyte,A Atzeni,3-1/4,15,132,7 9 9 7,1.36.58,1220,H/SR/XB,2022_H376,23/24,23/24_567
7805,525,07,24/03/24,"ST / Turf / ""A""",1600,GF,4,12,57,D J Whyte,H Bentley,4-1/2,12,133,8 6 7 7,1.35.01,1207,H/SR/XB,2022_H376,23/24,23/24_525
7806,318,04,07/01/24,"ST / Turf / ""B+2""",1800,G,4,2,57,D J Whyte,H Bowman,1-3/4,3.1,132,8 8 7 6 4,1.48.43,1188,H/SR/XB,2022_H376,23/24,23/24_318
7807,269,06,23/12/23,"ST / Turf / ""C""",2000,G,4,8,57,D J Whyte,K Teetan,4,3.9,135,3 4 3 4 6,2.05.03,1186,H/SR/XB,2022_H376,23/24,23/24_269
7808,199,01,26/11/23,"ST / Turf / ""C""",1600,G,4,1,51,D J Whyte,K Teetan,3/4,5.7,125,6 7 8 1,1.34.97,1192,H/SR/XB,2022_H376,23/24,23/24_199
7809,164,05,11/11/23,"ST / Turf / ""A+3""",1600,G,4,2,52,D J Whyte,K Teetan,2-3/4,6.9,129,7 7 6 5,1.35.93,1202,H/SR/XB,2022_H376,23/24,23/24_164
7810,104,04,22/10/23,"ST / Turf / ""B+2""",1600,G,4,3,52,D J Whyte,B Avdulla,2-1/4,62,127,8 10 11 4,1.35.56,1190,H1/SR1/XB1,2022_H376,23/24,23/24_104
7811,260,WV,17/12/23,"ST / Turf / ""B""",1200,G,3,--,68,K W Lui,C Y Ho,--,--,126,--,--,--,--,2022_H127,23/24,23/24_260
7812,165,03,11/11/23,"ST / Turf / ""A+3""",1200,G,3,1,68,K W Lui,L Hewitson,1-1/4,2.1,125,5 2 3,1.09.18,1152,TT,2022_H127,23/24,23/24_165
7813,060,01,01/10/23,"ST / Turf / ""C+3""",1200,G,3,7,62,K W Lui,C Y Ho,SH,3.5,121,5 5 1,1.08.64,1143,TT,2022_H127,23/24,23/24_060
7814,769,03,25/06/23,"ST / Turf / ""A""",1200,G,3,8,62,K W Lui,C Y Ho,3-3/4,5.4,120,4 4 3,1.09.27,1149,TT,2022_H127,22/23,22/23_769
7815,696,01,28/05/23,"ST / Turf / ""A""",1200,G,4,2,56,K W Lui,C Y Ho,1/2,3,133,5 3 1,1.09.85,1150,TT,2022_H127,22/23,22/23_696
7816,637,02,07/05/23,"ST / Turf / ""B""",1200,S,4,12,54,K W Lui,C Y Ho,N,4.7,130,5 4 2,1.12.21,1141,TT,2022_H127,22/23,22/23_637
7817,523,02,26/03/23,"ST / Turf / ""C+3""",1200,G,4,8,52,K W Lui,M Chadwick,SH,4.3,127,2 2 2,1.10.29,1137,TT,2022_H127,22/23,22/23_523
7818,484,03,11/03/23,"ST / Turf / ""C""",1200,G,4,3,52,K W Lui,C Y Ho,1-1/4,4.5,127,4 2 3,1.09.56,1140,H-/TT,2022_H127,22/23,22/23_484
7819,431,03,19/02/23,"ST / Turf / ""A""",1200,G,4,9,52,K W Lui,C Y Ho,3,10,129,3 4 3,1.09.32,1147,H/TT,2022_H127,22/23,22/23_431
7820,393,03,05/02/23,"ST / Turf / ""B+2""",1200,G,4,1,52,K W Lui,C Y Ho,2-1/2,38,127,3 4 3,1.09.83,1147,H1/TT1,2022_H127,22/23,22/23_393
7821,501,01,13/03/24,"HV / Turf / ""C""",1800,G,3,4,80,C S Shum,E C W Wong,2-1/4,7.3,125,2 2 2 2 1,1.50.20,1065,TT,2022_H474,23/24,23/24_501
7822,435,08,18/02/24,"ST / Turf / ""C+3""",1800,G,3,4,82,C S Shum,L Ferraris,5-1/2,30,132,1 1 1 2 8,1.49.12,1064,TT,2022_H474,23/24,23/24_435
7823,394,09,04/02/24,"ST / Turf / ""B+2""",1600,G,4YO,8,82,C S Shum,A Badel,6,52,126,4 4 5 9,1.35.41,1065,TT,2022_H474,23/24,23/24_394
7824,312,02,04/01/24,"HV / Turf / ""A""",1650,G,3,2,80,C S Shum,Y L Chung,N,10,130,2 2 2 2,1.40.41,1074,TT,2022_H474,23/24,23/24_312
7825,249,05,13/12/23,"HV / Turf / ""B""",1650,G,3,4,80,C S Shum,J McDonald,1-1/4,20,135,3 3 4 5,1.40.55,1064,TT,2022_H474,23/24,23/24_249
7826,142,09,05/11/23,"ST / Turf / ""C+3""",1600,G,2,10,82,C S Shum,L Ferraris,5-1/4,51,129,1 1 1 9,1.35.00,1076,TT,2022_H474,23/24,23/24_142
7827,110,08,22/10/23,"ST / Turf / ""B+2""",1400,G,2,1,82,C S Shum,A Atzeni,4,26,119,5 5 8 8,1.22.08,1098,TT1,2022_H474,23/24,23/24_110
7828,557,11,03/04/24,ST / AWT,1650,GD,4,2,54,M Newnham,L Ferraris,6,4.8,130,14 14 14 11,1.40.03,1245,B,2020_E383,23/24,23/24_557
7829,431,07,18/02/24,ST / AWT,1650,GD,4,6,54,M Newnham,L Ferraris,4,5.4,129,13 14 14 7,1.39.65,1236,B,2020_E383,23/24,23/24_431
7830,363,02,24/01/24,ST / AWT,1650,GD,4,13,53,M Newnham,L Ferraris,3/4,11,128,14 11 5 2,1.39.71,1241,B,2020_E383,23/24,23/24_363
7831,215,14,03/12/23,ST / AWT,1800,GD,4,7,53,M Newnham,L Ferraris,9,4.2,128,1 2 2 2 14,1.50.60,1245,B,2020_E383,23/24,23/24_215
7832,113,01,25/10/23,ST / AWT,1650,GD,4,10,48,M Newnham,L Ferraris,SH,4.1,124,2 2 2 1,1.39.72,1237,B,2020_E383,23/24,23/24_113
7833,040,02,24/09/23,ST / AWT,1650,GD,4,1,48,M Newnham,L Ferraris,1-1/2,3.3,125,1 1 1 2,1.40.32,1227,H-/V-/B2/TT-,2020_E383,23/24,23/24_040
7834,735,05,10/06/23,ST / AWT,1800,GD,4,10,50,K H Ting,L Ferraris,4,4.6,125,3 5 3 1 5,1.48.80,1208,H/V/TT,2020_E383,22/23,22/23_735
7835,649,02,10/05/23,ST / AWT,1800,GD,4,6,48,K H Ting,L Ferraris,1/2,4.6,123,1 1 1 1 2,1.47.54,1203,B-/H/V1/TT,2020_E383,22/23,22/23_649
7836,561,04,09/04/23,ST / AWT,1800,GD,4,8,49,K H Ting,L Ferraris,2,21,124,1 1 1 1 4,1.48.45,1198,B/H/TT,2020_E383,22/23,22/23_561
7837,498,12,15/03/23,"HV / Turf / ""C""",1650,G,4,9,52,K H Ting,L Ferraris,10-1/2,97,130,1 1 1 12,1.41.68,1202,B/H/TT,2020_E383,22/23,22/23_498
7838,431,11,19/02/23,"ST / Turf / ""A""",1200,G,4,7,53,K H Ting,V Borges,9,128,130,12 13 11,1.10.25,1196,B/H/TT,2020_E383,22/23,22/23_431
7839,353,10,21/01/23,"ST / Turf / ""B""",1600,G,4,12,55,K H Ting,K H Chan,12-3/4,128,126,7 7 4 10,1.37.38,1217,B/H/TT,2020_E383,22/23,22/23_353
7840,315,12,08/01/23,ST / AWT,1650,GD,4,13,57,K H Ting,L Ferraris,9-1/4,43,132,1 2 2 12,1.40.08,1220,H/B2/TT,2020_E383,22/23,22/23_315
7841,218,12,04/12/22,ST / AWT,1800,GD,4,2,58,K H Ting,L Ferraris,7-3/4,13,135,4 5 5 7 12,1.49.81,1217,H/TT,2020_E383,22/23,22/23_218
7842,127,12,26/10/22,ST / AWT,1650,GD,4,12,58,K H Ting,L Ferraris,15-1/2,11,134,5 5 6 12,1.41.42,1210,H/TT,2020_E383,22/23,22/23_127
7843,592,13,16/04/22,ST / AWT,1650,GD,4,11,58,K H Ting,K C Leung,9,6.3,131,5 1 1 13,1.40.24,1206,H/TT,2020_E383,21/22,21/22_592
7844,539,01,30/03/22,ST / AWT,1800,GD,4,5,53,K H Ting,L Ferraris,3/4,4.5,126,1 1 3 1 1,1.47.45,1190,H/TT,2020_E383,21/22,21/22_539
7845,474,01,06/03/22,ST / AWT,1650,GD,4,12,48,K H Ting,L Ferraris,SH,80,121,1 1 1 1,1.37.74,1189,H/TT,2020_E383,21/22,21/22_474
7846,439,10,20/02/22,"ST / Turf / ""A""",1600,GY,4,12,52,K H Ting,A Hamelin,10-1/2,83,127,1 1 1 10,1.39.21,1215,B-/H/TT,2020_E383,21/22,21/22_439
7847,350,10,19/01/22,"HV / Turf / ""C""",1650,G,4,5,56,K H Ting,A Hamelin,14-1/4,42,129,2 3 5 10,1.41.98,1209,B/H1/TT,2020_E383,21/22,21/22_350
7848,200,11,24/11/21,"HV / Turf / ""C+3""",1650,G,4,11,59,K H Ting,M L Yeung,13-1/2,67,133,11 11 12 11,1.41.90,1213,B/TT,2020_E383,21/22,21/22_200
7849,158,09,07/11/21,"ST / Turf / ""C+3""",1400,G,3,3,61,K H Ting,M L Yeung,6-1/4,107,115,10 7 4 9,1.22.25,1211,B/TT1,2020_E383,21/22,21/22_158
7850,073,12,01/10/21,"ST / Turf / ""A""",1600,G,3,13,63,K H Ting,C Y Ho,9-1/4,63,118,1 1 1 12,1.36.72,1199,B1,2020_E383,21/22,21/22_073
7851,009,11,05/09/21,"ST / Turf / ""A""",1400,G,3,10,63,K H Ting,M F Poon,9-3/4,85,114,2 3 5 11,1.23.18,1181,--,2020_E383,21/22,21/22_009
7852,551,12,03/04/24,ST / AWT,1800,GD,5,6,10,Y S Tsui,H T Mo,13,81,113,8 8 9 12 12,1.51.50,1020,H-,2019_D491,23/24,23/24_551
7853,476,09,06/03/24,"HV / Turf / ""B""",1650,G,5,6,12,Y S Tsui,H T Mo,14-1/2,41,113,7 8 10 9,1.43.21,1040,H,2019_D491,23/24,23/24_476
7854,427,09,18/02/24,"ST / Turf / ""C+3""",1800,G,5,8,15,Y S Tsui,H T Mo,7-1/2,56,113,1 1 1 3 9,1.50.95,1034,H,2019_D491,23/24,23/24_427
7855,400,12,07/02/24,"HV / Turf / ""B""",1650,G,5,7,19,Y S Tsui,H T Mo,17-1/4,44,113,2 2 5 12,1.44.51,1060,H2,2019_D491,23/24,23/24_400
7856,309,11,04/01/24,"HV / Turf / ""A""",1650,G,5,1,22,Y S Tsui,H T Mo,13-1/2,18,115,1 2 2 11,1.43.68,1048,--,2019_D491,23/24,23/24_309
7857,224,08,06/12/23,"HV / Turf / ""A""",1650,G,5,3,24,Y S Tsui,H T Mo,3,34,117,1 3 4 8,1.43.81,1035,--,2019_D491,23/24,23/24_224
7858,187,12,22/11/23,"HV / Turf / ""C""",1200,G,5,4,26,Y S Tsui,H T Mo,9-1/4,26,118,8 12 12,1.11.66,1038,--,2019_D491,23/24,23/24_187
7859,798,WV-A,06/07/23,"HV / Turf / ""A""",1650,G,5,--,28,Y S Tsui,L Hewitson,--,--,123,--,--,--,--,2019_D491,22/23,22/23_798
7860,675,05,21/05/23,"ST / Turf / ""C+3""",1600,G,5,1,30,Y S Tsui,B Avdulla,3-1/2,8.9,125,4 4 4 5,1.36.45,1044,--,2019_D491,22/23,22/23_675
